203	eoSLqvt0	Decision on a motion that the treaty should not be ratified deferred	sunleyj@parliament.uk	2022-09-02 13:56:04 +00:00	After the moment of interruption (the time at which the main business must usually finish), any question before the House  on a motion not to ratify a treaty would normally be deferred until the following Wednesday. 	Will usually appear in the Vote along the lines of The Deputy Speaker’s opinion as to the decision of the Question was challenged	V&P anchor link	Date the question was put	928	1
204	sCUSdgrV	Non-fatal motion (prayer) to object to the instrument lapsed at end of session	sunleyj@parliament.uk	2022-09-02 13:56:28 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session. 	V&P or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	929	1
205	hK7JpbgG	Motion (prayer) to stop the instrument becoming law lapsed at end of session	sunleyj@parliament.uk	2022-09-02 13:56:39 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session.  If motion has been referred to DLC then the lapsing of the referral motion also needs to be actualised. 	V&P or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	930	1
206	pXnqujzE	Motion to refer to a Delegated Legislation Committee (DLC) lapsed at end of session	sunleyj@parliament.uk	2022-09-02 13:56:50 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the questions in those motions will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolut	All motions lapse at the end of session. 	V&P or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	931	1
207	gDR8T1uu	Motion to take note of the instrument lapsed at end of session	sunleyj@parliament.uk	2022-09-02 13:57:03 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session. 	LBP or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	932	1
208	GLwKendj	Non-fatal motion (prayer) to object to the instrument lapsed at end of session	sunleyj@parliament.uk	2022-09-02 13:57:16 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session. 	LBP or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	933	1
209	pdi55hsE	Decision on a non-fatal motion (prayer) to object to the instrument deferred	sunleyj@parliament.uk	2022-09-02 14:00:22 +00:00	After the moment of interruption (the time at which the main business must usually finish), any division on a statutory instrument motion is deferred until the following Wednesday. 	Will usually appear in the Vote along the lines of The Deputy Speaker’s opinion as to the decision of the Question was challenged. 	V&P (anchor link)	Date the question was put	934	1
210	EGnWlqXj	Motion (prayer) to stop the instrument becoming law lapsed at end of session	sunleyj@parliament.uk	2022-09-02 14:00:35 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session.	LBP or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	935	1
211	hqFZAFej	Motion (prayer) to stop the instrument being law lapsed at end of session	sunleyj@parliament.uk	2022-09-02 14:00:52 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session. 	V&P or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	936	1
212	vxaJqxI0	Motion (prayer) to stop the instrument being law lapsed at end of session	sunleyj@parliament.uk	2022-09-02 14:01:06 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session.	LBP or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	937	1
213	4e2Ml0Pl	Motion to approve the instrument lapsed at end of session	sunleyj@parliament.uk	2022-09-02 14:07:47 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session. 	V&P or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	938	1
214	YgeF8Yn5	Motion to approve the instrument lapsed at end of session	sunleyj@parliament.uk	2022-09-02 14:08:07 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session.	LBP or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	939	1
215	IJ8XGCb2	Non-fatal motion to object to the instrument lapsed at end of session	sunleyj@parliament.uk	2022-09-02 14:08:19 +00:00	At the end of a Parliamentary session all outstanding motions lapse which means the question will not be put before the House. Government and Members would need to table the motions again in the new session if they wanted to see a resolution. 	All motions lapse at the end of session. 	LBP or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Prorogation/dissolution date	940	1
